https://solarsystem.nasa.gov/moons/neptune-moons/triton/overview/	assets/external/solarsystem.nasa.gov_moons_neptune-moons_triton_overview_	404	0
https://solarsystem.nasa.gov/sun/overview/	assets/external/solarsystem.nasa.gov_sun_overview_	404	0
https://www.nasa.gov/wp-content/uploads/2023/03/solar-system-sounds-earth.wav	assets/external/www.nasa.gov_wp-content_uploads_2023_03_solar-system-sounds-earth.wav	404	0
https://www.nasa.gov/wp-content/uploads/2023/03/solar-system-sounds-sun.wav	assets/external/www.nasa.gov_wp-content_uploads_2023_03_solar-system-sounds-sun.wav	404	0
